Pasta,Arquivo,Dice_Segmentation,Dice_SegmentationInterior
Point13,HLA-DR.tif,0.1158527275221071,0.1231108926688187
Point13,CD3.tif,0.1073308207276229,0.1592418436943926
Point14,HLA_Class_1.tif,0.1834382728427244,0.3464616361587601
Point14,Pan-Keratin.tif,0.1641534814981912,0.279043697913114
Point14,Beta catenin.tif,0.137361909493057,0.1627781186875987
Point14,Keratin6.tif,0.1212240226643068,0.1554736374367414
Point14,CD45.tif,0.1102796691210434,0.1555912798981225
Point14,HLA-DR.tif,0.1064844596827607,0.1143141137083268
Point14,PD-L1.tif,0.1053877241842969,0.0896125639307977
Point14,CD16.tif,0.0798106154492066,0.0496677181083764
Point14,phospho-S6.tif,0.0787513517585198,0.3561848786821911
Point14,Background.tif,0.0776441840242743,0.1658769392378667
Point15,CD63.tif,0.1281595792189748,0.1718805016115489
Point15,Pan-Keratin.tif,0.125000214340953,0.3666743197410919
Point15,P.tif,0.1056825401187945,0.5857017802031727
Point15,CD45RO.tif,0.0885812924977563,0.1027893005141938
Point15,phospho-S6.tif,0.086264272550074,0.4617754779440798
Point15,CD138.tif,0.0758813771383366,0.0591953880588385
Point15,Background.tif,0.0758623541459404,0.2103962678698926
Point15,Keratin6.tif,0.057223196802433,0.1323567177040592
Point15,Au.tif,0.0525609683382028,0.0780016568038544
Point15,Ta.tif,0.0489309591580062,0.0622410155197773
Point16,CD45.tif,0.189241080868098,0.3095603253993732
Point16,HLA_Class_1.tif,0.1807116995440912,0.3223386452844161
Point16,CD4.tif,0.1729187235689979,0.2719869829108998
Point16,CSF-1R.tif,0.1621896913117776,0.2235415899345543
Point16,CD3.tif,0.1396323923748232,0.2066801656360021
Point16,CD8.tif,0.1295097389624249,0.1655441674736346
Point16,Keratin6.tif,0.1226798863538143,0.2132000436431327
Point16,CD45RO.tif,0.1064551386921483,0.128198566407741
Point16,P.tif,0.1025589579622754,0.5703849371525357
Point16,Pan-Keratin.tif,0.1019848966648634,0.1192450222151007
Point17,HLA_Class_1.tif,0.2011753474451495,0.4584538349584731
Point17,Pan-Keratin.tif,0.1799962295883057,0.3395210427323805
Point17,CD45.tif,0.1778297307539892,0.2781384186567084
Point17,Beta catenin.tif,0.1776895698941001,0.23924603034947
Point17,phospho-S6.tif,0.1376067166062426,0.261091004465523
Point17,CD138.tif,0.1362769390968854,0.1126722390227865
Point17,Vimentin.tif,0.1329624458911187,0.1610377732189842
Point17,CD63.tif,0.1315396857591168,0.1173236010455472
Point17,CSF-1R.tif,0.1215753295284377,0.0936748050574751
Point17,CD3.tif,0.1030448729246713,0.127026140263381
Point18,HLA_Class_1.tif,0.2064681495890573,0.4049106763642873
Point18,Beta catenin.tif,0.1957151845542648,0.2809010306955757
Point18,CD138.tif,0.1358664795403467,0.0910595413059319
Point18,Pan-Keratin.tif,0.1333593778159143,0.1611877371274113
Point18,Keratin6.tif,0.1212873158156762,0.1304546712063482
Point18,phospho-S6.tif,0.10662543162421,0.5689275390508677
Point18,EGFR.tif,0.0906912171022223,0.0580651586808137
Point18,CD45.tif,0.08745444088198,0.0882046564052973
Point18,CD16.tif,0.0723044572737824,0.0318997061118309
Point18,Background.tif,0.0642319874650891,0.1555812083402082
Point19,Beta catenin.tif,0.1345173912912305,0.1718565249070769
Point19,HLA_Class_1.tif,0.1135314841462809,0.266570472502446
Point19,CD138.tif,0.112343902442079,0.1627169432652156
Point19,Vimentin.tif,0.1111309224197918,0.1660300874258343
Point19,P.tif,0.0962672947285217,0.559535054518748
Point19,Background.tif,0.0726590545101478,0.1731027006013234
Point19,Keratin6.tif,0.0673506818477378,0.090469250887506
Point19,phospho-S6.tif,0.0665707915053292,0.2691518321204355
Point19,H3K27me3.tif,0.0601750229172823,0.5027756953017877
Point19,H3K9ac.tif,0.0512712551020538,0.3796382729180818
Point2,HLA_Class_1.tif,0.1280857530765141,0.5086309887930062
Point2,CD16.tif,0.1178068993382158,0.1021870596387662
Point2,Vimentin.tif,0.1081807735004517,0.2038950788665054
Point2,EGFR.tif,0.0995708286940489,0.1397994748383084
Point2,CD45.tif,0.0800493514754763,0.1034405878151992
Point2,Beta catenin.tif,0.0799995700296321,0.1001024335567326
Point2,PD-L1.tif,0.0785728031229811,0.0749958653528954
Point2,CD45RO.tif,0.0757483952638143,0.1044602935979719
Point2,Background.tif,0.0744634977031943,0.2137270754921505
Point2,HLA-DR.tif,0.067242306101365,0.0658179951454239
Point20,HLA_Class_1.tif,0.1628869737287473,0.3648743938642642
Point20,Beta catenin.tif,0.1380425579570018,0.201323233974342
Point20,CD45.tif,0.101878721516193,0.1372033570391731
Point20,CD16.tif,0.0987405383334903,0.0706637782490618
Point20,P.tif,0.094857219672383,0.5675131360696815
Point20,EGFR.tif,0.094838528849385,0.0996803762351559
Point20,CD8.tif,0.0790786188998315,0.1023195231711541
Point20,Pan-Keratin.tif,0.0774882016185271,0.0757989020271239
Point20,PD-L1.tif,0.073407403985887,0.0613025623287353
Point20,phospho-S6.tif,0.0715640906736229,0.304754792986158
Point21,Beta catenin.tif,0.1754368750010951,0.2760102384978156
Point21,HLA_Class_1.tif,0.1748766517925648,0.6140784409228437
Point21,phospho-S6.tif,0.1553867794832546,0.30300798510323
Point21,Keratin6.tif,0.1512131004574735,0.1753403509730656
Point21,EGFR.tif,0.1185899823496949,0.1199823501556917
Point21,Vimentin.tif,0.1161389750543794,0.1537939062609154
Point21,Na.tif,0.0870325232531605,0.4928287785945876
Point21,P.tif,0.080384970584448,0.5246547882006181
Point21,Keratin17.tif,0.0752282549375341,0.0779699695788832
Point21,Background.tif,0.0670562594905732,0.1606819954055934
Point22,CD63.tif,0.1199316025239632,0.1663787084864431
Point22,Pan-Keratin.tif,0.0948224435026268,0.2117404028232053
Point22,phospho-S6.tif,0.07416527079213,0.4472436237273575
Point22,Keratin6.tif,0.0705812979476595,0.1729455208269388
Point22,CD138.tif,0.0674887054587452,0.0529641103973293
Point22,Background.tif,0.0666672980370244,0.1913969740851516
Point22,CD45RO.tif,0.057732326395976,0.0635635797464072
Point22,Au.tif,0.056591276285354,0.0972420490026593
Point22,Ta.tif,0.0514821301376615,0.0760205417882254
Point22,P.tif,0.0512189004246394,0.4197462366810706
Point23,Keratin6.tif,0.1587761919389769,0.237943550251281
Point23,Beta catenin.tif,0.1525189373060993,0.2382670000104356
Point23,phospho-S6.tif,0.1514981661995705,0.568945385377486
Point23,HLA_Class_1.tif,0.125242738188436,0.3158704393635678
Point23,P.tif,0.0891342935769552,0.5940455665852966
Point23,Pan-Keratin.tif,0.08766496352883,0.0868819350625307
Point23,CD138.tif,0.0837901639166437,0.0826662993185151
Point23,HLA-DR.tif,0.0743803488533015,0.0834717952260872
Point23,Na.tif,0.0685957596256626,0.3575283017471277
Point23,Background.tif,0.065606055285933,0.1459703847401685
Point24,Beta catenin.tif,0.1832796722546424,0.3824718131163837
Point24,Keratin6.tif,0.1726104413043853,0.3465750823783935
Point24,Pan-Keratin.tif,0.1614865964406052,0.3780347446578503
Point24,HLA_Class_1.tif,0.1572871868526786,0.5069441125079001
Point24,Keratin17.tif,0.1541410619039543,0.2639338167784449
Point24,phospho-S6.tif,0.1211845321270966,0.3244750257377242
Point24,EGFR.tif,0.0721387725065204,0.0584701162522875
Point24,Background.tif,0.0708966481523569,0.1677387422322425
Point24,CD138.tif,0.0685213039080936,0.0573203647016227
Point24,P.tif,0.0518181197443129,0.3964759429662235
Point25,Beta catenin.tif,0.1315958651214919,0.3362226128777987
Point25,HLA_Class_1.tif,0.1252299138446321,0.5275355250066711
Point25,Vimentin.tif,0.1129977456777488,0.2406391729992904
Point25,Keratin6.tif,0.1026056980634695,0.1541600637220261
Point25,Pan-Keratin.tif,0.1023196448782001,0.2738018968657748
Point25,SMA.tif,0.0943441019643369,0.1855210047561858
Point25,Keratin17.tif,0.0875004297550968,0.1239613758214105
Point25,EGFR.tif,0.0811902322862306,0.0817973527932515
Point25,CD45.tif,0.0703724916210597,0.0926751436539475
Point25,CD138.tif,0.0667537564874035,0.1336553576856079
Point26,Beta catenin.tif,0.1771335362086978,0.266801458637355
Point26,Vimentin.tif,0.1261412538367216,0.1815868143326278
Point26,HLA_Class_1.tif,0.0951354623883759,0.314997421319358
Point26,p53.tif,0.0908982961129629,0.4912636967698394
Point26,P.tif,0.086406338303106,0.5133366952537657
Point26,Background.tif,0.0790924305396876,0.1708150195882781
Point26,phospho-S6.tif,0.0648720825238733,0.2969872323192695
Point26,H3K9ac.tif,0.0627963350281348,0.4050369496275536
Point26,H3K27me3.tif,0.060251119472192,0.4342071442465334
Point26,dsDNA.tif,0.0600392159882146,0.5637636023657842
Point27,Beta catenin.tif,0.1547894832634467,0.2609139772864243
Point27,HLA_Class_1.tif,0.1452179566588866,0.4261321878135498
Point27,Pan-Keratin.tif,0.139628481401237,0.2524569943124949
Point27,phospho-S6.tif,0.1279978738506656,0.4585164171734271
Point27,HLA-DR.tif,0.0809686910876386,0.1058869064123444
Point27,P.tif,0.0718583623261019,0.5231920768315101
Point27,Background.tif,0.0670755770033036,0.1706399704766055
Point27,SMA.tif,0.0626125287653586,0.0899718301684593
Point27,Vimentin.tif,0.0611909069113576,0.0911982204562627
Point27,H3K9ac.tif,0.0573832075541808,0.4659056956613375
Point28,CD45.tif,0.2182776609350444,0.3709404850131046
Point28,HLA_Class_1.tif,0.1900823255656153,0.2636038124103912
Point28,CD20.tif,0.1825235198856096,0.2174807754792591
Point28,CSF-1R.tif,0.1792872537989182,0.2082779814949792
Point28,HLA-DR.tif,0.1733242866650029,0.2307264732182074
Point28,CD45RO.tif,0.173233814274828,0.3335216713668674
Point28,phospho-S6.tif,0.1354943544018999,0.2383344122639921
Point28,Vimentin.tif,0.1247010320922811,0.1739571749498085
Point28,CD4.tif,0.1175227778176339,0.122730990633571
Point28,P.tif,0.1172650978397533,0.6397423730392715
Point29,Beta catenin.tif,0.1665220729598684,0.3406845055985272
Point29,HLA_Class_1.tif,0.1530799225651,0.4546472983205559
Point29,Keratin6.tif,0.1527628486888475,0.3626195778443134
Point29,Keratin17.tif,0.1497325029164716,0.2949979822474294
Point29,Pan-Keratin.tif,0.1438274770536146,0.3228420276517537
Point29,Vimentin.tif,0.1378428280016994,0.2876706559334818
Point29,CD45.tif,0.133786552334985,0.2354955140460747
Point29,SMA.tif,0.1254785526288368,0.1614385377932801
Point29,phospho-S6.tif,0.110652215892633,0.224826567598086
Point29,CD16.tif,0.0901100901328427,0.0648606259478226
Point3,CD45.tif,0.1756771512265088,0.3742578477564627
Point3,HLA_Class_1.tif,0.1748600472517421,0.4148926920494622
Point3,HLA-DR.tif,0.1633449280038455,0.2863849120832361
Point3,Beta catenin.tif,0.1582865534625581,0.2779252479697023
Point3,Vimentin.tif,0.1390092223197361,0.247390703119314
Point3,Pan-Keratin.tif,0.1331472670405713,0.2147974935548768
Point3,phospho-S6.tif,0.1306322332837226,0.3234805003969837
Point3,SMA.tif,0.1225708469585768,0.1708272127227267
Point3,CD45RO.tif,0.1084763177667917,0.1474997259255375
Point3,CD11c.tif,0.1043035373550565,0.1011844115047232
Point30,CD45.tif,0.2299699871578974,0.3194194587168672
Point30,CSF-1R.tif,0.2289353942033604,0.3075755803217064
Point30,HLA_Class_1.tif,0.2273471588030672,0.333842473562383
Point30,CD20.tif,0.2131620348222864,0.2655303552298145
Point30,HLA-DR.tif,0.2042546048936898,0.2796840303387671
Point30,CD45RO.tif,0.2017072686292627,0.4615710935632185
Point30,CD11c.tif,0.1728450669295036,0.228838991386901
Point30,Vimentin.tif,0.1688599684164548,0.2835699024372579
Point30,CD3.tif,0.1664077128065399,0.2734287558404134
Point30,phospho-S6.tif,0.1562965149419227,0.3557081350867516
Point31,Beta catenin.tif,0.142536816465885,0.4705669770269801
Point31,HLA_Class_1.tif,0.1384478911613887,0.4439816819035662
Point31,Pan-Keratin.tif,0.1210022957712225,0.2662747960274222
Point31,Keratin6.tif,0.0971057879089227,0.1713841347835326
Point31,Background.tif,0.0945459060024261,0.3137259444368054
Point31,EGFR.tif,0.0931143410667761,0.100745072630123
Point31,PD-L1.tif,0.0893484327484518,0.1296801861660161
Point31,Keratin17.tif,0.0804073279430314,0.1960357514900418
Point31,phospho-S6.tif,0.0746216192397031,0.4321050970805922
Point31,Vimentin.tif,0.0655571930705028,0.1077091146735075
Point32,HLA_Class_1.tif,0.1780634955719807,0.3567320179164013
Point32,CD45.tif,0.1636267132565558,0.3256210553263556
Point32,Pan-Keratin.tif,0.1480226189178708,0.4325078330305688
Point32,CD16.tif,0.1477994146933096,0.1350709198059231
Point32,Beta catenin.tif,0.1464763462784234,0.286449442258927
Point32,CD8.tif,0.1406442549009477,0.2646847911755251
Point32,Vimentin.tif,0.1366210761899053,0.283045351276104
Point32,IDO.tif,0.1346621471356617,0.2978624265758846
Point32,HLA-DR.tif,0.125624146855815,0.1615690091594492
Point32,CD45RO.tif,0.1232453588471781,0.1846389668988904
Point33,Pan-Keratin.tif,0.1182107087827426,0.3667876568252037
Point33,Beta catenin.tif,0.1128682777920224,0.3139594748865172
Point33,phospho-S6.tif,0.108669069106298,0.5257627258316395
Point33,HLA_Class_1.tif,0.1080204193712471,0.3369979789356553
Point33,PD-L1.tif,0.08405168244317,0.1397790592987322
Point33,P.tif,0.0816109208255388,0.517163872686979
Point33,Keratin6.tif,0.0810084125072041,0.1374121038913147
Point33,SMA.tif,0.0740877361704209,0.2198640544024771
Point33,Vimentin.tif,0.0735624291148127,0.2032531830020614
Point33,Na.tif,0.0689215417703664,0.247958385557855
Point34,HLA_Class_1.tif,0.1382354792098291,0.4189600362252775
Point34,Pan-Keratin.tif,0.123266201010785,0.4373463815498138
Point34,P.tif,0.1170772877032958,0.6146546804111004
Point34,EGFR.tif,0.1064385368391757,0.2342497481423788
Point34,Na.tif,0.103414423736444,0.5865358662027974
Point34,CD45.tif,0.0925021402800709,0.1791576854385332
Point34,Background.tif,0.0841852322022692,0.2639453155238261
Point34,phospho-S6.tif,0.0831882566689385,0.1490896064229194
Point34,Ca.tif,0.0819177014999496,0.572523153702586
Point34,H3K27me3.tif,0.0773416573513593,0.4690453911411238
Point35,HLA_Class_1.tif,0.2129455379969185,0.4621888432890834
Point35,CD45.tif,0.2033032968296398,0.2997918759511045
Point35,CD45RO.tif,0.1958623041531703,0.4666145595741018
Point35,CD20.tif,0.1719472349556227,0.1992421962629606
Point35,HLA-DR.tif,0.1641596953457186,0.1958380746897895
Point35,CD3.tif,0.1531563346917073,0.2563825726173078
Point35,CD4.tif,0.1309472953325265,0.167224626159139
Point35,Vimentin.tif,0.1171825103026109,0.1533582398537082
Point35,CD8.tif,0.1157864340966643,0.1469500649101186
Point35,H3K9ac.tif,0.115678421763283,0.5585282707283228
Point36,HLA_Class_1.tif,0.1173278079231481,0.2857408951460066
Point36,CD45.tif,0.117140895523262,0.2909494746138423
Point36,Vimentin.tif,0.098799798584898,0.3035784455975491
Point36,Na.tif,0.0932388848726659,0.3784310342036296
Point36,Beta catenin.tif,0.089275132588664,0.1654797889236129
Point36,CD45RO.tif,0.0812542177761899,0.1490432492049384
Point36,Ca.tif,0.0803324033839692,0.4587410637151397
Point36,Background.tif,0.0797654717003301,0.2226242694222596
Point36,Au.tif,0.0793215862476734,0.1543362169281146
Point36,HLA-DR.tif,0.0786659555619836,0.1221818494996636
Point37,HLA_Class_1.tif,0.1674158902588556,0.2448661756112895
Point37,Vimentin.tif,0.1433422486303399,0.2577480959074721
Point37,CD45.tif,0.1329253324814634,0.1718239318341744
Point37,phospho-S6.tif,0.1272093297352401,0.3159210069249026
Point37,HLA-DR.tif,0.1254847770638943,0.143844354881512
Point37,CD45RO.tif,0.1254111390109937,0.1944617995499697
Point37,Pan-Keratin.tif,0.1179547723190461,0.2650270844968639
Point37,Fe.tif,0.1134561877847324,0.2113563707741184
Point37,CD68.tif,0.1049270032598766,0.1067718803402779
Point37,CD16.tif,0.0961840357444753,0.0412621974944557
Point38,Pan-Keratin.tif,0.1588982180148236,0.3397405356543968
Point38,HLA_Class_1.tif,0.1424410522460339,0.2940300604195195
Point38,CD138.tif,0.1278952539840127,0.1913482017679052
Point38,Beta catenin.tif,0.1231256626269352,0.1713946649537756
Point38,phospho-S6.tif,0.1116818407422721,0.5138616986097437
Point38,PD-L1.tif,0.1054017002211842,0.1372413478082129
Point38,Fe.tif,0.1038378000875376,0.386117457587964
Point38,Vimentin.tif,0.0879544252191612,0.1191668057988344
Point38,Background.tif,0.0864693238480758,0.2401688685587625
Point38,CD45.tif,0.0849815774886693,0.0999722510060608
Point39,HLA_Class_1.tif,0.1586055805955138,0.3550432436439286
Point39,HLA-DR.tif,0.1510577720793423,0.3556622216266789
Point39,Pan-Keratin.tif,0.1429822924263546,0.3937270204652653
Point39,CD45.tif,0.131362886078117,0.2631547204526411
Point39,Beta catenin.tif,0.1310905960669605,0.2400249937895206
Point39,CD45RO.tif,0.1251410181809545,0.248938025712437
Point39,phospho-S6.tif,0.1208567983735763,0.3264824771702783
Point39,Keratin6.tif,0.1095707332641825,0.1639896161621234
Point39,CD68.tif,0.1053227312600809,0.1343952751957702
Point39,CD138.tif,0.1031017249957302,0.1096262828541065
Point4,HLA_Class_1.tif,0.1929960217729552,0.3108887915141661
Point4,CD45.tif,0.1756671707746553,0.2726714366744531
Point4,Vimentin.tif,0.154233556873762,0.2580706436917724
Point4,HLA-DR.tif,0.1429148983694438,0.1694061261656287
Point4,CD45RO.tif,0.1409309141616485,0.2034541625962102
Point4,CD68.tif,0.1092766743549162,0.1140721437793791
Point4,Beta catenin.tif,0.1018983477175171,0.0896250925065738
Point4,phospho-S6.tif,0.0965835958664819,0.2456016097023761
Point4,P.tif,0.0915161113627211,0.6270536217073018
Point4,Keratin17.tif,0.0899927752838335,0.0944742683937173
Point40,HLA_Class_1.tif,0.1638486626075535,0.3779743513592211
Point40,CD45.tif,0.1550983075046848,0.2835025319005578
Point40,phospho-S6.tif,0.1383099665459317,0.6276795492457907
Point40,Vimentin.tif,0.119296300355202,0.2154436711738177
Point40,Beta catenin.tif,0.116182819964744,0.1746333901833344
Point40,HLA-DR.tif,0.1061367551388738,0.1428713457027462
Point40,Pan-Keratin.tif,0.1060784941134931,0.1457440253706177
Point40,CD45RO.tif,0.1050757483232501,0.191061584255144
Point40,CD20.tif,0.0959486430675917,0.1123414653065973
Point40,SMA.tif,0.0876750258770996,0.1655352537286436
Point41,HLA_Class_1.tif,0.1649579364120914,0.523301008870887
Point41,HLA-DR.tif,0.1232005051293653,0.2261993322856162
Point41,CD45.tif,0.1229997847408624,0.2445311392869349
Point41,Beta catenin.tif,0.1179701751811406,0.213594299100284
Point41,Vimentin.tif,0.1166327190921448,0.255853732413595
Point41,Pan-Keratin.tif,0.1159205372837712,0.2462840207042701
Point41,Na.tif,0.1103646020695346,0.4563900765877124
Point41,SMA.tif,0.1102824094743823,0.1775766741937654
Point41,CD45RO.tif,0.1056758414198622,0.1865525331371885
Point41,CD16.tif,0.092769623418602,0.0870704672637859
Point5,HLA_Class_1.tif,0.1471149809741763,0.2255095065093244
Point5,Vimentin.tif,0.1292036457347238,0.2294540128652744
Point5,CD45.tif,0.1267997572057235,0.1993702726867452
Point5,Keratin6.tif,0.1183259598524887,0.1585617052482527
Point5,Pan-Keratin.tif,0.1182681377026343,0.1315493974877692
Point5,Beta catenin.tif,0.1141578079422019,0.1194643582123418
Point5,HLA-DR.tif,0.1039399284268076,0.1081653782349257
Point5,phospho-S6.tif,0.1020861254108282,0.2582463403599955
Point5,CD45RO.tif,0.0981978441500112,0.137145559154044
Point5,EGFR.tif,0.0873770668104866,0.0867696761397681
Point6,HLA_Class_1.tif,0.1744817734987459,0.3985108390390364
Point6,Keratin17.tif,0.1627326637197713,0.2568084459513006
Point6,Beta catenin.tif,0.1612279865382164,0.2439831560496658
Point6,HLA-DR.tif,0.1321569075987146,0.1713138033201744
Point6,Keratin6.tif,0.1173609755231722,0.1336035274850301
Point6,Vimentin.tif,0.1097870197826712,0.1453684802775052
Point6,CD45.tif,0.0986300239576365,0.1047816623146149
Point6,Pan-Keratin.tif,0.0910192532051075,0.086664858703717
Point6,CD45RO.tif,0.0800073338146149,0.0840003419163881
Point6,P.tif,0.0765451224005771,0.500176520937415
Point7,Beta catenin.tif,0.1367306484807214,0.1725894591509978
Point7,Pan-Keratin.tif,0.119939848267678,0.1471004440114982
Point7,phospho-S6.tif,0.0947556097244605,0.2649882765829106
Point7,HLA_Class_1.tif,0.0761924200863232,0.2393881951648733
Point7,CD138.tif,0.0646126115419278,0.0621815984275054
Point7,Background.tif,0.0637884947458194,0.1510046312299405
Point7,CD63.tif,0.0606102200449995,0.0546455068602787
Point7,Au.tif,0.0567793290759119,0.0683125412671135
Point7,P.tif,0.0502672102862161,0.3774394161535741
Point7,H3K9ac.tif,0.0492462018707014,0.4797865726139202
Point8,Beta catenin.tif,0.1268231789271341,0.1365766240386871
Point8,HLA_Class_1.tif,0.112999514785891,0.2517971659039784
Point8,Vimentin.tif,0.0667674696895205,0.0693064033901375
Point8,CD45.tif,0.0579368129114177,0.0574812019600116
Point8,Keratin6.tif,0.0570445407820873,0.0499825088431897
Point8,P.tif,0.0525834686134778,0.3647460190831908
Point8,phospho-S6.tif,0.0517472200213108,0.1100064164794709
Point8,Pan-Keratin.tif,0.0506196618778178,0.035229354861939
Point8,Na.tif,0.0502521787633238,0.4835740513631888
Point8,CD16.tif,0.0459593619086484,0.0236136821382262
Point9,HLA_Class_1.tif,0.1836717817728259,0.3985579966575483
Point9,HLA-DR.tif,0.1756937958591962,0.3056518893668066
Point9,Beta catenin.tif,0.1666890260262946,0.3003400438139814
Point9,phospho-S6.tif,0.149249098613486,0.5732000883943404
Point9,CD45RO.tif,0.1398271077482082,0.2497386188224038
Point9,CD45.tif,0.1266361585792214,0.1651870365042965
Point9,Pan-Keratin.tif,0.1142137194088075,0.1146264339367936
Point9,CD16.tif,0.1113203523662783,0.0775210750021833
Point9,Vimentin.tif,0.1102552929717537,0.1471845346241437
Point9,CD11b.tif,0.0828548636484503,0.0716540463812146
